episode,det_sparse_success_rate,det_dense_success_rate,stoch_sparse_success_rate,stoch_dense_success_rate,det_sparse_success_rate_ma,det_dense_success_rate_ma,stoch_sparse_success_rate_ma,stoch_dense_success_rate_ma,det_sparse_avg_episode_length,det_dense_avg_episode_length,stoch_sparse_avg_episode_length,stoch_dense_avg_episode_length
16409,1.0,1.0,0.42,0.4,0.9999999999999999,0.9999999999999999,0.45585000000000003,0.41300000000000003,20.39,17.98,163.08,161.75
16410,1.0,1.0,0.41,0.39,0.9999999999999999,0.9999999999999999,0.45575,0.41245000000000004,18.71,18.62,160.69,167.51
16411,1.0,1.0,0.39,0.34,0.9999999999999999,0.9999999999999999,0.45614999999999994,0.4124,19.03,19.8,161.45,171.66
16412,1.0,1.0,0.44,0.47,0.9999999999999999,0.9999999999999999,0.45605,0.41215,18.1,20.94,161.05,158.31
16413,1.0,1.0,0.37,0.41,0.9999999999999999,0.9999999999999999,0.45585,0.41184999999999994,18.38,18.15,164.87,164.72
16414,1.0,1.0,0.42,0.5,0.9999999999999999,0.9999999999999999,0.4559,0.41154999999999997,17.65,17.53,162.91,156.89
16415,1.0,1.0,0.52,0.44,0.9999999999999999,0.9999999999999999,0.4559,0.41095,19.02,18.28,153.19,156.72
16416,1.0,1.0,0.44,0.53,0.9999999999999999,0.9999999999999999,0.4562,0.41005,18.85,17.85,155.42,154.92
16417,1.0,1.0,0.42,0.41,0.9999999999999999,0.9999999999999999,0.45645,0.41055,18.82,19.51,158.49,161.55
16418,1.0,1.0,0.37,0.32,0.9999999999999999,0.9999999999999999,0.45685000000000003,0.41045,19.1,19.57,168.08,164.63
16419,1.0,1.0,0.5,0.43,0.9999999999999999,0.9999999999999999,0.45695,0.4103,19.62,18.94,155.25,156.73
16420,1.0,1.0,0.46,0.39,0.9999999999999999,0.9999999999999999,0.45690000000000003,0.41045,20.35,18.5,159.09,166.46
16421,1.0,1.0,0.44,0.45,0.9999999999999999,0.9999999999999999,0.45665000000000006,0.4111,18.27,18.45,163.94,161.41
16422,1.0,1.0,0.47,0.54,0.9999999999999999,0.9999999999999999,0.45670000000000005,0.4114,18.06,19.0,157.06,147.05
16423,1.0,1.0,0.48,0.39,0.9999999999999999,0.9999999999999999,0.457,0.41125,19.15,18.87,160.65,167.79
16424,1.0,1.0,0.5,0.37,0.9999999999999999,0.9999999999999999,0.45699999999999996,0.41134999999999994,18.57,18.72,153.92,164.72
16425,1.0,1.0,0.53,0.31,0.9999999999999999,0.9999999999999999,0.4572,0.41135,18.47,20.41,153.73,172.22
16426,1.0,1.0,0.51,0.42,0.9999999999999999,0.9999999999999999,0.4574,0.41164999999999996,19.05,19.35,154.63,161.87
16427,1.0,1.0,0.49,0.48,0.9999999999999999,0.9999999999999999,0.45740000000000003,0.41154999999999997,18.47,18.62,156.32,154.63
16428,1.0,1.0,0.58,0.48,0.9999999999999999,0.9999999999999999,0.45755,0.41185,18.5,19.48,149.65,160.53
16429,1.0,1.0,0.49,0.36,0.9999999999999999,0.9999999999999999,0.4575,0.41204999999999997,18.06,17.65,158.4,171.36
16430,1.0,1.0,0.41,0.46,0.9999999999999999,0.9999999999999999,0.45735000000000003,0.41234999999999994,18.67,18.98,164.19,167.72
16431,1.0,1.0,0.46,0.37,0.9999999999999999,0.9999999999999999,0.45790000000000003,0.41239999999999993,18.83,19.54,160.41,164.02
16432,1.0,1.0,0.46,0.41,0.9999999999999999,0.9999999999999999,0.45775000000000005,0.41219999999999996,18.05,18.45,156.77,166.94
16433,1.0,1.0,0.44,0.35,0.9999999999999999,0.9999999999999999,0.45755000000000007,0.41285,19.08,19.43,163.72,169.56
16434,1.0,1.0,0.44,0.44,0.9999999999999999,0.9999999999999999,0.45755000000000007,0.41305000000000003,19.08,19.38,157.22,165.98
16435,1.0,1.0,0.4,0.39,0.9999999999999999,0.9999999999999999,0.45765000000000006,0.41330000000000006,19.26,17.92,164.94,161.19
16436,1.0,1.0,0.4,0.38,0.9999999999999999,0.9999999999999999,0.45815000000000006,0.4142,19.52,18.8,162.17,168.27
16437,1.0,1.0,0.46,0.44,0.9999999999999999,0.9999999999999999,0.4585,0.41405,18.8,19.96,163.33,168.75
16438,1.0,1.0,0.51,0.43,0.9999999999999999,0.9999999999999999,0.4582,0.41369999999999996,19.43,18.42,150.78,163.53
16439,1.0,1.0,0.42,0.39,0.9999999999999999,0.9999999999999999,0.45859999999999995,0.41384999999999994,18.35,20.47,161.73,169.49
16440,1.0,1.0,0.52,0.46,0.9999999999999999,0.9999999999999999,0.4589,0.4139,18.37,18.99,154.52,159.62
16441,1.0,1.0,0.5,0.39,0.9999999999999999,0.9999999999999999,0.45909999999999995,0.4143,18.32,20.23,155.8,163.92
16442,1.0,1.0,0.39,0.48,0.9999999999999999,0.9999999999999999,0.4594,0.41519999999999996,18.53,18.19,165.2,162.24
16443,1.0,1.0,0.45,0.4,0.9999999999999999,0.9999999999999999,0.45955,0.4149999999999999,18.9,19.81,165.62,168.01
16444,1.0,1.0,0.46,0.43,0.9999999999999999,0.9999999999999999,0.45969999999999994,0.41585,19.43,19.91,159.44,160.04
16445,1.0,1.0,0.44,0.4,0.9999999999999999,0.9999999999999999,0.45905,0.41635,19.25,19.17,164.82,164.13
16446,1.0,1.0,0.47,0.46,0.9999999999999999,0.9999999999999999,0.45909999999999995,0.41655,19.26,18.52,156.37,162.88
16447,1.0,1.0,0.47,0.38,0.9999999999999999,0.9999999999999999,0.45885,0.41625,19.95,19.79,158.93,161.95
16448,1.0,1.0,0.52,0.53,0.9999999999999999,0.9999999999999999,0.4583,0.41755,18.23,18.51,149.96,151.56
16449,1.0,1.0,0.48,0.47,0.9999999999999999,0.9999999999999999,0.45845,0.41789999999999994,19.41,20.18,157.89,158.09
16450,1.0,1.0,0.55,0.5,0.9999999999999999,0.9999999999999999,0.45895,0.41855,18.4,18.1,146.79,151.8
16451,1.0,1.0,0.5,0.4,0.9999999999999999,0.9999999999999999,0.45875000000000005,0.41914999999999997,19.21,18.59,151.85,166.32
16452,1.0,1.0,0.42,0.42,0.9999999999999999,0.9999999999999999,0.45860000000000006,0.4190999999999999,18.44,18.75,160.18,162.81
16453,1.0,1.0,0.55,0.39,0.9999999999999999,0.9999999999999999,0.45895,0.41924999999999996,18.07,17.73,152.69,169.35
16454,1.0,1.0,0.47,0.43,0.9999999999999999,0.9999999999999999,0.45935000000000004,0.4195499999999999,18.67,19.15,164.35,162.35
16455,1.0,1.0,0.52,0.56,0.9999999999999999,0.9999999999999999,0.45925000000000005,0.4200499999999999,19.14,19.2,151.63,159.94
16456,1.0,1.0,0.45,0.43,0.9999999999999999,0.9999999999999999,0.4594500000000001,0.4200999999999999,19.99,19.69,159.28,159.71
16457,1.0,1.0,0.42,0.5,0.9999999999999999,0.9999999999999999,0.45985000000000004,0.4203499999999999,19.39,18.36,156.64,157.11
16458,1.0,1.0,0.41,0.47,0.9999999999999999,0.9999999999999999,0.46030000000000004,0.42034999999999995,18.82,18.63,162.49,158.62
16459,1.0,1.0,0.44,0.42,0.9999999999999999,0.9999999999999999,0.4605000000000001,0.42024999999999996,18.91,21.38,161.59,163.07
16460,1.0,1.0,0.48,0.4,0.9999999999999999,0.9999999999999999,0.46115,0.42024999999999996,18.31,18.03,154.78,162.53
16461,1.0,1.0,0.43,0.38,0.9999999999999999,0.9999999999999999,0.4611,0.42034999999999995,18.57,19.02,161.22,170.61
16462,1.0,1.0,0.43,0.42,0.9999999999999999,0.9999999999999999,0.4614000000000001,0.42079999999999995,19.15,17.77,158.67,165.03
16463,1.0,1.0,0.42,0.38,0.9999999999999999,0.9999999999999999,0.46155000000000007,0.42074999999999996,18.85,18.29,165.51,166.61
16464,1.0,1.0,0.41,0.43,0.9999999999999999,0.9999999999999999,0.46145,0.42074999999999996,19.21,18.7,164.08,164.18
16465,1.0,1.0,0.49,0.4,0.9999999999999999,0.9999999999999999,0.46205000000000007,0.42105,18.14,18.85,155.62,169.82
16466,1.0,1.0,0.5,0.43,0.9999999999999999,0.9999999999999999,0.46175000000000005,0.42110000000000003,17.97,18.51,158.65,163.19
16467,1.0,1.0,0.43,0.37,0.9999999999999999,0.9999999999999999,0.46210000000000007,0.4212,18.86,19.8,155.73,176.68
16468,1.0,1.0,0.48,0.41,0.9999999999999999,0.9999999999999999,0.4621500000000001,0.4211000000000001,19.17,19.86,156.43,167.59
16469,1.0,1.0,0.43,0.38,0.9999999999999999,0.9999999999999999,0.4625500000000001,0.4218500000000001,18.85,18.78,167.03,168.46
16470,1.0,1.0,0.44,0.37,0.9999999999999999,0.9999999999999999,0.4626500000000001,0.42200000000000004,18.93,18.19,156.48,162.63
16471,1.0,1.0,0.46,0.37,0.9999999999999999,0.9999999999999999,0.46280000000000004,0.42130000000000006,18.79,18.82,159.75,167.53
16472,1.0,1.0,0.53,0.4,0.9999999999999999,0.9999999999999999,0.46275000000000005,0.4216000000000001,19.9,18.42,156.59,164.14
16473,1.0,1.0,0.5,0.4,0.9999999999999999,0.9999999999999999,0.46245,0.42140000000000005,19.16,18.33,154.0,166.42
16474,1.0,1.0,0.47,0.43,0.9999999999999999,0.9999999999999999,0.46275000000000005,0.42125,19.4,20.34,155.35,163.81
16475,1.0,1.0,0.49,0.49,0.9999999999999999,0.9999999999999999,0.46295000000000003,0.4217,20.66,20.46,159.52,156.36
16476,1.0,1.0,0.4,0.5,0.9999999999999999,0.9999999999999999,0.46330000000000005,0.42144999999999994,18.75,19.49,164.3,158.24
16477,1.0,1.0,0.42,0.39,0.9999999999999999,0.9999999999999999,0.4635,0.4220999999999999,18.02,19.17,162.8,160.63
16478,1.0,1.0,0.46,0.38,0.9999999999999999,0.9999999999999999,0.4633,0.42214999999999997,19.14,18.45,156.56,167.5
16479,1.0,1.0,0.49,0.36,0.9999999999999999,0.9999999999999999,0.46345000000000003,0.42164999999999997,20.56,19.31,152.77,169.14
16480,1.0,1.0,0.37,0.32,0.9999999999999999,0.9999999999999999,0.46354999999999996,0.42139999999999994,17.87,18.43,164.39,174.24
16481,1.0,1.0,0.46,0.45,0.9999999999999999,0.9999999999999999,0.464,0.4216499999999999,19.5,17.26,163.75,165.47
16482,1.0,1.0,0.49,0.38,0.9999999999999999,0.9999999999999999,0.46430000000000005,0.42224999999999996,18.53,18.61,158.8,165.94
16483,1.0,1.0,0.49,0.41,0.9999999999999999,0.9999999999999999,0.46445000000000003,0.42274999999999996,18.9,18.35,158.06,162.76
16484,1.0,1.0,0.36,0.37,0.9999999999999999,0.9999999999999999,0.46495,0.42294999999999994,18.16,19.14,166.89,168.19
16485,1.0,1.0,0.49,0.35,0.9999999999999999,0.9999999999999999,0.4651,0.42274999999999996,19.18,17.86,157.22,171.47
16486,1.0,1.0,0.57,0.42,0.9999999999999999,0.9999999999999999,0.46505,0.42284999999999995,18.61,20.09,151.33,160.28
16487,1.0,1.0,0.39,0.32,0.9999999999999999,0.9999999999999999,0.46540000000000004,0.4229,18.32,19.5,166.2,171.78
16488,1.0,1.0,0.51,0.41,0.9999999999999999,0.9999999999999999,0.46555,0.42344999999999994,19.38,18.14,153.01,160.73
16489,1.0,1.0,0.46,0.38,0.9999999999999999,0.9999999999999999,0.46560000000000007,0.4240499999999999,18.45,18.38,164.7,165.07
16490,1.0,1.0,0.41,0.45,0.9999999999999999,0.9999999999999999,0.4661500000000001,0.42464999999999997,18.01,18.56,166.28,157.87
16491,1.0,1.0,0.36,0.5,0.9999999999999999,0.9999999999999999,0.46605000000000013,0.42455,17.95,19.06,170.21,159.74
16492,1.0,1.0,0.39,0.35,0.9999999999999999,0.9999999999999999,0.46650000000000014,0.42469999999999997,19.17,19.06,161.15,167.59
16493,1.0,1.0,0.55,0.4,0.9999999999999999,0.9999999999999999,0.46665000000000006,0.42435,19.04,18.82,150.93,162.65
16494,1.0,1.0,0.48,0.37,0.9999999999999999,0.9999999999999999,0.46700000000000014,0.4249,19.18,18.25,155.97,168.03
16495,1.0,1.0,0.45,0.39,0.9999999999999999,0.9999999999999999,0.46695000000000014,0.42545,18.09,18.97,155.16,167.46
16496,1.0,1.0,0.43,0.37,0.9999999999999999,0.9999999999999999,0.46710000000000007,0.4262,18.24,18.78,163.71,165.74
16497,1.0,1.0,0.44,0.48,0.9999999999999999,0.9999999999999999,0.46775000000000005,0.427,19.03,18.87,161.34,158.22
16498,1.0,1.0,0.48,0.41,0.9999999999999999,0.9999999999999999,0.4680500000000001,0.4273,19.8,17.95,159.04,165.86
16499,1.0,1.0,0.49,0.43,0.9999999999999999,0.9999999999999999,0.4682000000000001,0.42740000000000006,17.95,18.76,157.19,164.2
16500,1.0,1.0,0.5,0.4,0.9999999999999999,0.9999999999999999,0.4687,0.42750000000000005,19.18,19.84,153.42,162.34
16501,1.0,1.0,0.4,0.38,0.9999999999999999,0.9999999999999999,0.46930000000000005,0.42734999999999995,19.58,19.12,167.62,166.31
16502,1.0,1.0,0.56,0.49,0.9999999999999999,0.9999999999999999,0.46955,0.42685,18.32,19.08,151.83,155.61
16503,1.0,1.0,0.42,0.4,0.9999999999999999,0.9999999999999999,0.4698,0.4271,18.01,17.51,159.76,162.65
16504,1.0,1.0,0.38,0.47,0.9999999999999999,0.9999999999999999,0.46990000000000004,0.4272,19.43,18.0,166.62,162.4
16505,1.0,1.0,0.51,0.38,0.9999999999999999,0.9999999999999999,0.47030000000000005,0.42665000000000003,19.22,18.27,151.22,170.17
16506,1.0,1.0,0.53,0.42,0.9999999999999999,0.9999999999999999,0.4702,0.4263,19.1,18.21,151.97,159.12
16507,1.0,1.0,0.49,0.41,0.9999999999999999,0.9999999999999999,0.4708,0.42594999999999994,18.62,17.92,156.26,169.01
16508,1.0,1.0,0.44,0.43,0.9999999999999999,0.9999999999999999,0.47100000000000003,0.42584999999999995,19.16,18.28,161.5,161.51
16509,1.0,1.0,0.45,0.34,0.9999999999999999,0.9999999999999999,0.4709,0.4264,18.45,17.88,157.06,167.28
16510,1.0,1.0,0.53,0.4,0.9999999999999999,0.9999999999999999,0.47134999999999994,0.42685,18.8,18.57,151.82,162.98
16511,1.0,1.0,0.46,0.39,0.9999999999999999,0.9999999999999999,0.47154999999999997,0.4272000000000001,20.18,19.36,162.75,170.81
16512,1.0,1.0,0.45,0.35,0.9999999999999999,0.9999999999999999,0.47219999999999995,0.42780000000000007,18.14,18.33,153.69,168.39
16513,1.0,1.0,0.46,0.41,0.9999999999999999,0.9999999999999999,0.4724999999999999,0.42815000000000003,18.03,19.15,160.61,166.15
16514,1.0,1.0,0.47,0.39,0.9999999999999999,0.9999999999999999,0.47295000000000004,0.4282,18.22,17.55,154.16,165.62
16515,1.0,1.0,0.51,0.26,0.9999999999999999,0.9999999999999999,0.47309999999999997,0.4282500000000001,19.22,18.34,155.57,179.53
16516,1.0,1.0,0.52,0.44,0.9999999999999999,0.9999999999999999,0.47295,0.42810000000000004,17.82,19.08,155.48,163.09
16517,1.0,1.0,0.47,0.39,0.9999999999999999,0.9999999999999999,0.4731,0.42755000000000004,18.42,19.76,160.09,165.17
16518,1.0,1.0,0.43,0.41,0.9999999999999999,0.9999999999999999,0.47345000000000004,0.42795,18.86,18.42,161.88,165.81
16519,1.0,1.0,0.47,0.41,0.9999999999999999,0.9999999999999999,0.47445000000000004,0.42865000000000003,18.71,18.09,156.34,168.05
16520,1.0,1.0,0.35,0.51,0.9999999999999999,0.9999999999999999,0.4740500000000001,0.42915,18.98,17.99,166.49,155.13
16521,1.0,1.0,0.42,0.45,0.9999999999999999,0.9999999999999999,0.47395000000000004,0.42960000000000004,17.86,19.21,161.13,165.34
16522,1.0,1.0,0.52,0.4,0.9999999999999999,0.9999999999999999,0.47435,0.4291500000000001,19.12,17.95,152.06,160.57
16523,1.0,1.0,0.45,0.41,0.9999999999999999,0.9999999999999999,0.47465,0.4288000000000001,19.41,17.91,154.22,166.51
16524,1.0,1.0,0.5,0.42,0.9999999999999999,0.9999999999999999,0.47435,0.42925000000000013,18.38,18.72,156.16,169.87
16525,1.0,1.0,0.47,0.45,0.9999999999999999,0.9999999999999999,0.47389999999999993,0.4298500000000001,20.11,20.37,158.08,161.63
16526,1.0,1.0,0.48,0.39,0.9999999999999999,0.9999999999999999,0.47384999999999994,0.4304000000000001,18.29,19.45,157.21,170.37
16527,1.0,1.0,0.48,0.48,0.9999999999999999,0.9999999999999999,0.4735499999999999,0.4311000000000001,18.87,17.99,155.98,160.37
16528,1.0,1.0,0.41,0.42,0.9999999999999999,0.9999999999999999,0.4735999999999999,0.4311000000000001,18.15,18.87,161.69,159.34
16529,1.0,1.0,0.46,0.42,0.9999999999999999,0.9999999999999999,0.4732999999999999,0.4312000000000001,20.0,18.61,159.56,161.91
16530,1.0,1.0,0.53,0.38,0.9999999999999999,0.9999999999999999,0.4730499999999999,0.43135000000000007,17.98,18.74,154.22,162.06
16531,1.0,1.0,0.43,0.34,0.9999999999999999,0.9999999999999999,0.47329999999999994,0.4313500000000001,18.54,19.26,164.53,168.77
16532,1.0,1.0,0.49,0.5,0.9999999999999999,0.9999999999999999,0.47335,0.4321500000000001,17.74,18.31,153.66,160.51
16533,1.0,1.0,0.49,0.47,0.9999999999999999,0.9999999999999999,0.47314999999999996,0.4323,17.89,18.62,152.4,159.4
16534,1.0,1.0,0.48,0.47,0.9999999999999999,0.9999999999999999,0.4734,0.4328000000000001,19.33,19.34,156.78,161.66
16535,1.0,1.0,0.51,0.55,0.9999999999999999,0.9999999999999999,0.4738,0.4325,17.3,17.78,157.07,146.21
16536,1.0,1.0,0.43,0.42,0.9999999999999999,0.9999999999999999,0.47385,0.4327,19.38,18.74,164.04,164.65
16537,1.0,1.0,0.45,0.32,0.9999999999999999,0.9999999999999999,0.47415000000000007,0.43304999999999993,19.12,17.43,158.04,170.5
16538,1.0,1.0,0.52,0.4,0.9999999999999999,0.9999999999999999,0.47430000000000005,0.4332,17.86,17.98,152.59,161.35
16539,1.0,1.0,0.47,0.41,0.9999999999999999,0.9999999999999999,0.47425000000000006,0.43294999999999995,19.14,19.64,152.15,168.05
16540,1.0,1.0,0.5,0.52,0.9999999999999999,0.9999999999999999,0.47505000000000003,0.43345,17.22,18.61,151.72,154.23
16541,1.0,1.0,0.52,0.55,0.9999999999999999,0.9999999999999999,0.47465000000000007,0.43360000000000004,17.83,19.07,153.54,148.26
16542,1.0,1.0,0.48,0.41,0.9999999999999999,0.9999999999999999,0.4746,0.43455000000000005,18.11,19.26,161.81,163.08
16543,1.0,1.0,0.44,0.56,0.9999999999999999,0.9999999999999999,0.47525,0.43470000000000003,18.28,19.87,163.87,152.28
16544,1.0,1.0,0.37,0.44,0.9999999999999999,0.9999999999999999,0.47535000000000005,0.43540000000000006,19.48,18.18,174.57,156.95
16545,1.0,1.0,0.54,0.45,0.9999999999999999,0.9999999999999999,0.4756500000000001,0.43590000000000007,18.85,18.95,154.11,160.23
16546,1.0,1.0,0.46,0.36,0.9999999999999999,0.9999999999999999,0.47565,0.43635,19.39,18.55,160.47,164.28
16547,1.0,1.0,0.5,0.64,0.9999999999999999,0.9999999999999999,0.4753,0.4367,19.26,19.62,157.44,144.87
16548,1.0,1.0,0.48,0.5,0.9999999999999999,0.9999999999999999,0.47545,0.43715,17.54,19.75,152.84,159.36
16549,1.0,1.0,0.58,0.45,0.9999999999999999,0.9999999999999999,0.47550000000000003,0.4369,18.36,18.3,147.8,164.94
16550,1.0,1.0,0.44,0.45,0.9999999999999999,0.9999999999999999,0.4756,0.4369,19.16,18.62,163.02,159.0
16551,1.0,1.0,0.49,0.44,0.9999999999999999,0.9999999999999999,0.47455,0.4369,19.91,18.27,155.38,159.34
16552,1.0,1.0,0.49,0.41,0.9999999999999999,0.9999999999999999,0.4744,0.43745000000000006,18.45,19.08,156.65,161.15
16553,1.0,1.0,0.51,0.43,0.9999999999999999,0.9999999999999999,0.47495,0.43750000000000006,18.9,18.97,156.99,158.92
16554,1.0,1.0,0.47,0.5,0.9999999999999999,0.9999999999999999,0.47450000000000003,0.43800000000000006,18.62,19.3,154.53,156.27
16555,1.0,1.0,0.46,0.35,0.9999999999999999,0.9999999999999999,0.47475,0.43810000000000004,18.69,18.35,155.47,165.72
16556,1.0,1.0,0.45,0.45,0.9999999999999999,0.9999999999999999,0.47495000000000004,0.43770000000000003,18.74,18.14,161.36,161.63
16557,1.0,1.0,0.5,0.4,0.9999999999999999,0.9999999999999999,0.47545000000000004,0.43760000000000004,18.52,18.66,150.53,157.92
16558,1.0,1.0,0.51,0.46,0.9999999999999999,0.9999999999999999,0.47605000000000003,0.43760000000000004,17.9,17.99,157.33,162.64
16559,1.0,1.0,0.54,0.44,0.9999999999999999,0.9999999999999999,0.47630000000000006,0.43755000000000005,18.3,20.1,150.01,163.51
16560,1.0,1.0,0.46,0.44,0.9999999999999999,0.9999999999999999,0.47685,0.4378,19.17,18.46,161.76,162.52
16561,1.0,1.0,0.47,0.48,0.9999999999999999,0.9999999999999999,0.4771,0.4383,19.65,18.74,159.41,156.89
16562,1.0,1.0,0.48,0.4,0.9999999999999999,0.9999999999999999,0.47714999999999996,0.4387000000000001,17.34,18.65,154.19,161.3
16563,1.0,1.0,0.48,0.44,0.9999999999999999,0.9999999999999999,0.4772,0.4387500000000001,18.94,18.49,158.43,159.59
16564,1.0,1.0,0.49,0.49,0.9999999999999999,0.9999999999999999,0.47769999999999996,0.4387500000000001,19.42,19.58,159.28,154.64
16565,1.0,1.0,0.42,0.46,0.9999999999999999,0.9999999999999999,0.47769999999999996,0.43855000000000005,18.42,17.44,157.63,162.64
16566,1.0,1.0,0.58,0.49,0.9999999999999999,0.9999999999999999,0.47809999999999997,0.4387500000000001,18.65,17.37,148.06,159.54
16567,1.0,1.0,0.47,0.47,0.9999999999999999,0.9999999999999999,0.47829999999999995,0.43865000000000004,18.83,17.7,147.37,154.89
16568,1.0,1.0,0.48,0.56,0.9999999999999999,0.9999999999999999,0.47864999999999996,0.43895,19.06,17.27,160.54,150.92
16569,1.0,1.0,0.48,0.45,0.9999999999999999,0.9999999999999999,0.47869999999999996,0.43975000000000003,19.03,18.62,162.84,154.26
16570,1.0,1.0,0.52,0.35,0.9999999999999999,0.9999999999999999,0.47935000000000005,0.44054999999999994,18.39,18.27,151.58,170.93
16571,1.0,1.0,0.41,0.49,0.9999999999999999,0.9999999999999999,0.47980000000000006,0.44065000000000004,17.63,18.98,167.62,155.59
16572,1.0,1.0,0.41,0.41,0.9999999999999999,0.9999999999999999,0.48025,0.4413,19.53,18.85,164.51,166.58
16573,1.0,1.0,0.54,0.43,0.9999999999999999,0.9999999999999999,0.48005000000000003,0.44160000000000005,17.44,19.11,151.31,164.05
16574,1.0,1.0,0.49,0.5,0.9999999999999999,0.9999999999999999,0.47990000000000005,0.44205000000000005,18.63,19.25,150.87,159.71
16575,1.0,1.0,0.46,0.44,0.9999999999999999,0.9999999999999999,0.47950000000000004,0.4423000000000001,18.88,18.59,159.7,160.58
16576,1.0,1.0,0.51,0.49,0.9999999999999999,0.9999999999999999,0.4797,0.44245,20.1,18.75,149.26,154.0
16577,1.0,1.0,0.42,0.43,0.9999999999999999,0.9999999999999999,0.47965,0.44225000000000003,18.33,18.38,164.41,159.03
16578,1.0,1.0,0.59,0.35,0.9999999999999999,0.9999999999999999,0.4805,0.44235,18.27,18.56,151.41,172.76
16579,1.0,1.0,0.52,0.37,0.9999999999999999,0.9999999999999999,0.48085,0.44250000000000006,19.14,18.41,153.5,168.24
16580,1.0,1.0,0.52,0.43,0.9999999999999999,0.9999999999999999,0.4806,0.44265000000000004,18.83,18.68,154.08,156.48
16581,1.0,1.0,0.5,0.42,0.9999999999999999,0.9999999999999999,0.4807,0.44340000000000007,19.0,19.36,156.32,160.09
16582,1.0,1.0,0.48,0.45,0.9999999999999999,0.9999999999999999,0.4802,0.44345000000000007,18.67,18.16,156.37,158.24
16583,1.0,1.0,0.54,0.42,0.9999999999999999,0.9999999999999999,0.47995,0.44380000000000003,19.79,18.58,147.61,164.17
16584,1.0,1.0,0.47,0.4,0.9999999999999999,0.9999999999999999,0.47940000000000005,0.444,18.41,17.62,154.74,166.74
16585,1.0,1.0,0.51,0.44,0.9999999999999999,0.9999999999999999,0.47985,0.44475000000000003,19.59,18.17,151.85,159.67
16586,1.0,1.0,0.5,0.38,0.9999999999999999,0.9999999999999999,0.4799,0.44505,18.14,20.23,164.47,170.06
16587,1.0,1.0,0.46,0.49,0.9999999999999999,0.9999999999999999,0.47950000000000004,0.4449,18.61,17.6,157.56,149.88
16588,1.0,1.0,0.58,0.49,0.9999999999999999,0.9999999999999999,0.4803,0.44549999999999995,19.88,18.23,147.62,153.71
16589,1.0,1.0,0.51,0.41,0.9999999999999999,0.9999999999999999,0.4805,0.4460499999999999,17.84,17.45,150.14,164.84
16590,1.0,1.0,0.48,0.43,0.9999999999999999,0.9999999999999999,0.48044999999999993,0.4463999999999999,18.78,17.31,159.35,159.0
16591,1.0,1.0,0.56,0.41,0.9999999999999999,0.9999999999999999,0.4810499999999999,0.44644999999999996,18.42,18.51,148.49,163.05
16592,1.0,1.0,0.41,0.41,0.9999999999999999,0.9999999999999999,0.48119999999999996,0.44664999999999994,18.66,18.35,167.19,166.15
16593,1.0,1.0,0.5,0.51,0.9999999999999999,0.9999999999999999,0.48155,0.44704999999999995,18.42,19.42,155.3,154.16
16594,1.0,1.0,0.5,0.47,0.9999999999999999,0.9999999999999999,0.48149999999999993,0.4471,18.51,17.07,151.7,157.02
16595,1.0,1.0,0.45,0.55,0.9999999999999999,0.9999999999999999,0.4815499999999999,0.44799999999999995,17.12,18.84,155.57,153.19
16596,1.0,1.0,0.48,0.49,0.9999999999999999,0.9999999999999999,0.48155,0.44839999999999997,19.24,17.28,158.74,153.29
16597,1.0,1.0,0.54,0.48,0.9999999999999999,0.9999999999999999,0.4816,0.4489,18.48,17.93,150.96,155.81
16598,1.0,1.0,0.46,0.38,0.9999999999999999,0.9999999999999999,0.4811499999999999,0.4484000000000001,18.74,20.68,156.5,165.13
16599,1.0,1.0,0.53,0.43,0.9999999999999999,0.9999999999999999,0.48094999999999993,0.44835,18.7,18.27,154.84,162.26
16600,1.0,1.0,0.47,0.44,0.9999999999999999,0.9999999999999999,0.4809,0.4484,20.56,18.49,158.21,165.71
16601,1.0,1.0,0.43,0.39,0.9999999999999999,0.9999999999999999,0.4809999999999999,0.44850000000000007,18.13,18.55,158.98,163.9
16602,1.0,1.0,0.43,0.44,0.9999999999999999,0.9999999999999999,0.48105,0.44820000000000004,17.98,17.7,163.68,168.87
16603,1.0,1.0,0.47,0.39,0.9999999999999999,0.9999999999999999,0.48059999999999997,0.448,18.8,17.1,160.49,163.84
16604,1.0,1.0,0.51,0.42,0.9999999999999999,0.9999999999999999,0.48109999999999997,0.44814999999999994,19.11,18.12,154.05,164.23
16605,1.0,1.0,0.42,0.37,0.9999999999999999,0.9999999999999999,0.48165,0.4483499999999999,18.03,19.97,161.59,166.18
16606,1.0,1.0,0.52,0.35,0.9999999999999999,0.9999999999999999,0.48150000000000004,0.44909999999999994,18.63,19.07,157.61,165.47
16607,1.0,1.0,0.54,0.52,0.9999999999999999,0.9999999999999999,0.4813,0.44944999999999996,18.83,18.56,156.38,154.18
16608,1.0,1.0,0.5,0.48,0.9999999999999999,0.9999999999999999,0.48125,0.44989999999999997,19.55,19.15,155.88,154.69
16609,1.0,1.0,0.51,0.49,0.9999999999999999,0.9999999999999999,0.4819000000000001,0.4502,18.5,18.88,153.26,154.77
16610,1.0,1.0,0.45,0.46,0.9999999999999999,0.9999999999999999,0.4821000000000001,0.45014999999999994,18.2,17.8,160.64,155.35
16611,1.0,1.0,0.52,0.46,0.9999999999999999,0.9999999999999999,0.4819500000000001,0.4503499999999999,18.73,18.5,147.85,160.98
