case,snapshot_type,snapshot_label,distance,mean_value,count
stoch_sparse,event_based,first_success_plus_50,5,1.3902279723687027e-05,100
stoch_sparse,event_based,first_success_plus_50,6,2.7421697156946247e-06,100
stoch_sparse,event_based,first_success_plus_50,7,6.406013798899167e-07,100
stoch_sparse,event_based,first_success_plus_50,8,1.883564343017161e-07,100
stoch_sparse,event_based,first_success_plus_50,9,6.032415398876017e-08,100
stoch_sparse,event_based,first_success_plus_50,10,1.3127858126638162e-08,100
stoch_sparse,event_based,first_success_plus_50,11,4.839150036916503e-09,100
stoch_sparse,event_based,first_success_plus_50,12,2.3503620884407386e-09,100
stoch_sparse,event_based,first_success_plus_50,13,1.895356329205141e-09,100
stoch_sparse,event_based,first_success_plus_50,14,2.2792704620885666e-09,100
stoch_sparse,event_based,first_success_plus_100,0,0.0,100
stoch_sparse,event_based,first_success_plus_100,1,0.06686834521124052,100
stoch_sparse,event_based,first_success_plus_100,2,0.007942044241198917,100
stoch_sparse,event_based,first_success_plus_100,3,0.0010617658578905462,100
stoch_sparse,event_based,first_success_plus_100,4,0.00037289734234360617,100
stoch_sparse,event_based,first_success_plus_100,5,9.147806720555654e-05,100
stoch_sparse,event_based,first_success_plus_100,6,3.168008597974575e-05,100
stoch_sparse,event_based,first_success_plus_100,7,1.2672364642612695e-05,100
stoch_sparse,event_based,first_success_plus_100,8,5.030466095956072e-06,100
stoch_sparse,event_based,first_success_plus_100,9,2.3882975709385374e-06,100
stoch_sparse,event_based,first_success_plus_100,10,8.525175554273027e-07,100
stoch_sparse,event_based,first_success_plus_100,11,5.002256608440166e-07,100
stoch_sparse,event_based,first_success_plus_100,12,3.8605282201170447e-07,100
stoch_sparse,event_based,first_success_plus_100,13,4.081131114965894e-07,100
stoch_sparse,event_based,first_success_plus_100,14,5.500711813220497e-07,100
stoch_dense,fixed_episode,0,0,0.0,100
stoch_dense,fixed_episode,0,1,0.0,100
stoch_dense,fixed_episode,0,2,0.0,100
stoch_dense,fixed_episode,0,3,0.0,100
stoch_dense,fixed_episode,0,4,0.0,100
stoch_dense,fixed_episode,0,5,0.0,100
stoch_dense,fixed_episode,0,6,0.0,100
stoch_dense,fixed_episode,0,7,0.0,100
stoch_dense,fixed_episode,0,8,0.0,100
stoch_dense,fixed_episode,0,9,0.0,100
stoch_dense,fixed_episode,0,10,0.0,100
stoch_dense,fixed_episode,0,11,0.0,100
stoch_dense,fixed_episode,0,12,0.0,100
stoch_dense,fixed_episode,0,13,0.0,100
stoch_dense,fixed_episode,0,14,0.0,100
stoch_dense,fixed_episode,100,0,0.0,100
stoch_dense,fixed_episode,100,1,0.037351566198163245,100
stoch_dense,fixed_episode,100,2,0.0036856382908427737,100
stoch_dense,fixed_episode,100,3,0.0011595163576368064,100
stoch_dense,fixed_episode,100,4,0.0018253996146785905,100
stoch_dense,fixed_episode,100,5,0.004700155743633789,100
stoch_dense,fixed_episode,100,6,0.007792578394024069,100
stoch_dense,fixed_episode,100,7,0.011439089176498555,100
stoch_dense,fixed_episode,100,8,0.01782628783822312,100
stoch_dense,fixed_episode,100,9,0.026297975714770515,100
stoch_dense,fixed_episode,100,10,0.040484017042544215,100
stoch_dense,fixed_episode,100,11,0.053013070420868245,100
stoch_dense,fixed_episode,100,12,0.06861189623741357,100
stoch_dense,fixed_episode,100,13,0.08795202886714805,100
stoch_dense,fixed_episode,100,14,0.11334317595268613,100
stoch_dense,fixed_episode,500,0,0.0,100
stoch_dense,fixed_episode,500,1,0.12020421262696661,100
stoch_dense,fixed_episode,500,2,0.0343269949230108,100
stoch_dense,fixed_episode,500,3,0.011609519128291316,100
stoch_dense,fixed_episode,500,4,0.019376382985759107,100
