variant,case,seed,is_slippery,dense_reward,first_success_episode,first_success_total_steps,resuccess_gap_episodes,post50_success_rate,post100_success_rate
original_holes_terminal,stoch_dense,64,1,1,26,1259,2556,0.0,0.0
original_holes_terminal,stoch_dense,65,1,1,279,9627,415,0.0,0.0
original_holes_terminal,stoch_dense,66,1,1,144,4759,470,0.0,0.0
original_holes_terminal,stoch_dense,67,1,1,319,10406,301,0.0,0.0
original_holes_terminal,stoch_dense,68,1,1,365,10989,930,0.0,0.0
original_holes_terminal,stoch_dense,69,1,1,136,4002,1283,0.0,0.0
original_holes_terminal,stoch_dense,70,1,1,438,13989,310,0.0,0.0
original_holes_terminal,stoch_dense,71,1,1,855,28199,67,0.0,0.01
original_holes_terminal,stoch_dense,72,1,1,48,1602,1376,0.0,0.0
original_holes_terminal,stoch_dense,73,1,1,252,7508,188,0.0,0.0
original_holes_terminal,stoch_dense,74,1,1,430,13348,761,0.0,0.0
original_holes_terminal,stoch_dense,75,1,1,296,10210,542,0.0,0.0
original_holes_terminal,stoch_dense,76,1,1,1646,54565,728,0.0,0.0
original_holes_terminal,stoch_dense,77,1,1,534,17089,730,0.0,0.0
original_holes_terminal,stoch_dense,78,1,1,1496,50099,406,0.0,0.0
original_holes_terminal,stoch_dense,79,1,1,178,6011,97,0.0,0.01
original_holes_terminal,stoch_dense,80,1,1,433,14307,71,0.0,0.01
original_holes_terminal,stoch_dense,81,1,1,47,1532,2448,0.0,0.0
original_holes_terminal,stoch_dense,82,1,1,115,3637,69,0.0,0.01
original_holes_terminal,stoch_dense,83,1,1,1339,46995,1165,0.0,0.0
original_holes_terminal,stoch_dense,84,1,1,246,7831,160,0.0,0.0
original_holes_terminal,stoch_dense,85,1,1,292,9888,773,0.0,0.0
original_holes_terminal,stoch_dense,86,1,1,384,12991,1061,0.0,0.0
original_holes_terminal,stoch_dense,87,1,1,608,19250,494,0.0,0.0
original_holes_terminal,stoch_dense,88,1,1,5,288,368,0.0,0.0
original_holes_terminal,stoch_dense,89,1,1,929,30868,464,0.0,0.0
original_holes_terminal,stoch_dense,90,1,1,544,17579,11,0.02,0.01
original_holes_terminal,stoch_dense,91,1,1,350,10656,475,0.0,0.0
original_holes_terminal,stoch_dense,92,1,1,643,20521,457,0.0,0.0
original_holes_terminal,stoch_dense,93,1,1,277,8503,902,0.0,0.0
original_holes_terminal,stoch_dense,94,1,1,46,1710,403,0.0,0.0
original_holes_terminal,stoch_dense,95,1,1,513,16640,398,0.0,0.0
original_holes_terminal,stoch_dense,96,1,1,35,1029,760,0.0,0.0
original_holes_terminal,stoch_dense,97,1,1,93,3290,38,0.02,0.02
original_holes_terminal,stoch_dense,98,1,1,132,4177,808,0.0,0.0
original_holes_terminal,stoch_dense,99,1,1,516,16641,300,0.0,0.0
